"school_id","school_name","school_city","school_state","created_at","updated_at","league_id","school_address","school_contact","school_phone","school_fax","school_zip","school_email","billing_name","billing_address","billing_address2","billing_city","billing_state","billing_zip","billing_purchase_order","old_school_id"
5663,"St. Margaret Mary","Lomita","CA","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"25515 Eshelman Ave.",0,"310-326-9494","310-326-2711",90717,"Merlotta09@yahoo.com","","","","","","","",4954
4897,"McKinnon School","Salinas","CA","2015-05-07 15:12:03","2015-05-07 15:12:03",2,"2100 McKinnon St.",0,"(831) 443-7224","(831) 443-7240",93906,"","","","","","","","",3536
4647,"Hope View Elementary","Huntington Beach","CA","2015-05-07 15:12:01","2015-05-07 15:12:01",2,"17622 Flintstone Lane",0,"(714) 847-8541","(714) 841-1591",92647,"","Ocean View SD","17200 Pinehurst Ln","","Huntington Beach","CA","92647-5569","738RI154",4002
4649,"Hopkins","Fremont","CA","2015-05-07 15:12:01","2015-05-07 15:12:01",2,"600 Driscoll Rd",0,"510-656-3500","",94539,"jlee@fremont.k12.ca.us","Fremont USD","4210 Technology Dr.","","Fremont","CA",94538,151811,4824
4650,"Hopkins Jr. High School","Fremont","CA","2015-05-07 15:12:01","2015-05-07 15:12:01",2,"600 Driscoll Rd.",0,"(510) 656-3500","(510) 656-3731",94539,"ebirbeck@fremont.k12.ca.us","Fremont USD","4210 Technology Dr.","","Fremont","CA",94538,120311,1437
4395,"Dublin High School","Dublin","CA","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"8151 Village Pkwy.",0,"(925) 833-3300","(925) 833-3322",94568,"dotdow@aol.com","Dublin USD","7471 Larkdale Ave.","","Dublin","CA","94568-1599","P07-00874",603
4910,"Mesa View Middle School","Huntington Beach","CA","2015-05-07 15:12:03","2015-05-07 15:12:03",2,"17601 Avilla Lane",0,"(714) 842-6608","(714) 842-8798",92647,"lkooken@ovsd.org","Ocean View SD","7200 Pinehurst Ln. Bldg. B","","Huntington Beach","CA",92647,"G38R0885",973
5423,"St. Anne","Laguna Niguel","CA","2015-05-07 15:12:06","2015-05-07 15:12:06",2,"32451 Bear Brand Rd.",0,"(949) 487-2663","(949) 487-2137",92677,"","","","","","","","",3456
4661,"Huntington Middle School","San Morino","CA","2015-05-07 15:12:01","2015-05-07 15:12:01",2,"1700 Huntington Dr.",0,"(626) 299-7060","(626) 299-7064",91108,"","","","","","","","",4089
4923,"Miller Middle School","San Jose","CA","2015-05-07 15:12:03","2015-05-07 15:12:03",2,"6151 Rainbow Dr.",0,"(408) 252-3755","(408) 255-5269",95129,"","Cupertino USD","10301 Vista Dr.","","Cupertino","CA",95014,"PO6-2005",3554
4924,"Minnie Cannon Elementary","Middletown","CA","2015-05-07 15:12:03","2015-05-07 15:12:03",2,"15846 Wardlaw",0,"(707) 987-4130","(707) 987-4136",95461,"","Middletown USD","20882 Big Canyon Rd.","","Middletown","CA",95461,"040360",3056
5181,"Proctor School","Castro Valley","CA","2015-05-07 15:12:05","2015-05-07 15:12:05",2,"17520 Redwood Rd.",0,"(510) 537-0630","(510) 537-6752",94546,"","","","","","","","",3426
5438,"St. Barbara","Santa Ana","CA","2015-05-07 15:12:06","2015-05-07 15:12:06",1,"5306 W. McFadden Ave.",0,"(714) 775-9477","(714) 775-9468","92704-1799","","","","","","","","",3621
5695,"St. Mary's Regional Catholic School","Apple Valley","CA","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"18350 Highway 18",0,"(760) 242-2001","(760) 242-2120",92307,"","","","","","","","",3846
5184,"Providence High School","Burbank","CA","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"511 S. Buena Vista",0,"(818) 846-8141","(818) 843-8421",91505,"Josefina.Castillo@providencehigh.org","David.Rufus","Providence High School","511.South Buena Vista","Burbank","CA",91505,"DR1002",3927
4417,"El Camino High School","So. San Francisco","CA","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"1320 Mission Rd.",0,"(650) 877-8806","(650) 589-2343",94080,"sswanson@ed.co.sanmateo.ca.us","So. San Francisco USD","398 B Street","","So. San Francisco","CA",94080,"080441",1380
6214,"The Parish School at St. Edward the Confessor","Dana Point","CA","2015-09-29 00:11:11","2015-09-29 00:11:34",1,"33866 Calle La Primavera",0,"949-496-1241 x1222","949-496-1819",92629,"nloungarikis@stedschool.org","The Parish School at St. Edward the Confessor","33866 Calle La Primavera","","Dana Point","CA",92629,"",""
6217,"Sacred Heart School","Turlock","CA","2015-09-29 14:19:52","2015-09-29 14:19:52",1,"1225 Cooper Avenue",0,"209-634-7787","209-634-0156",95380,"aroe@shsturlock.org","","","","","","","",""
4682,"Immaculate Heart of Mary","Belmont","CA","2015-05-07 15:12:02","2015-05-07 15:12:02",1,"1000 Alameda De Las Pulgas",0,"(650) 593-4265","(650) 593-4342",94002,"lhmbelmont@impresso.com","","","","","","","Purcell",1271
6219,"Hopkins Junior High","Fremont","CA","2015-09-29 17:40:31","2015-09-29 17:40:31",2,"600 Driscoll Rd",0,5106563500,"",94539,"ebirbeck@fremont.k12.ca.us","Hopkins","600 Driscoll Road","","Fremont","CA",94539,162156,""
4684,"Immaculate Heart of Mary School","Belmont","CA","2015-05-07 15:12:02","2015-05-07 15:12:02",1,"1000 Alameda de las Pulgas",0,"(650) 593-4265","(650) 593-4342",94002,"mzimmerman@ihmschoolbelmont.com","","","","","","","",4287
6220,"Mission College Preparatory Catholic High School","San Luis Obispo","CA","2015-09-29 18:41:20","2015-09-29 18:41:20",1,"682 Palm St.",0,8055432131,"",93401,"scrow@missionprep.org","Mission College Preparatory Catholic High School","682 Palm St.","","San Luis Obispo","CA",93401,"",""
4429,"Emperor Elementary","San Gabriel","CA","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"6415 N. Muscatel",0,"(626) 548-5085","(626) 548-5090",91775,"","Temple City USD","5212 Encinita Ave.","","Temple City","CA",91780,"67-07743",4001
4686,"Immanuel Christian","Ridgecrest","CA","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"201 W. Graaf Ave.",0,"(760) 446-6114","(760) 446-7035",93555,"","","","","","","","",3866
5457,"St. Bernardine of Siena","Woodland Hills","CA","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"6061 Valley Circle Blvd",0,"818 340 2130","818 340 3417",91367,"camano@stbernardine.org","Cindy Amano","6061 Valley Circle Blvd.","","Woodland Hills","CA",91367,"",4695
5713,"St. Mel School","Woodland Hills","CA","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"20874 Ventura Blvd.",0,"(181) 340-1924","(818) 347-4426",91364,"","","","","","","","",3371
5458,"St. Bernardine of Siena","Woodland Hills","CA","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"6061 Valley Circle Blvd.",0,"(818) 340-2130","(818) 340-3417",91367,"","","","","","","","",4189
5461,"St. Bonaventure School","Huntington Beach","CA","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"16377 Bradbury Lane",0,"(714) 846-2472","",92647,"","","","","","","","",3338
6230,"St. Joseph the Worker","Winnetka","CA","2015-10-02 12:12:40","2015-10-02 12:12:40",1,"19812 Cantlay St.",0,"818 341.6616",8183411102,91306,"www.saintjosephtheworkerschool.net","St. Joseph the Worker School","19812 Cantlay St.","","Winnetka","CA",91306,"",""
5722,"St. Michael's School","Poway","CA","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"15542 Pomerado Rd.",0,"(858) 485-1303","(858) 485-5059",92064,"","","","","","","","",4086
4188,"Bridgemont Jr/Sr High School","San Francisco","CA","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"777 Brotherhood Way",0,"(415) 333-7600","(415) 333-7603",94132,"","","","","","","","",3647
5724,"St. Monica Academy","Pasadena","CA","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"301 N Orange Grove Blvd",0,"626-229-0351","626-229-0343",91103,"cecelia.grace@att.net","Mrs. Louise Bannon","301 N Orange Grove Blvd","Pasadena","Pasadena","CA",91103,"",4904
5470,"St. Callistus","Garden Grove","CA","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"12901 Lewis St.",0,"(714) 971-2023","(714) 971-2031",92840,"mevans416@yahoo.com","","","","","","","",3865
5215,"Resurrection School","Sunnyvale","CA","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"1395 Hollenbeck Ave.",0,"(408) 245-4571","(408) 733-7301",94024,"","","","","","","","",3270
4194,"Browning Road Elementary","McFarland","CA","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"410 East Perkins Avenue",0,"(661) 792-2113","(661) 792-5423",93250,"","McFarland USD","601 Second St.","","McFarland","CA",93250,"030136",3304
5218,"River City High School","West Sacramento","CA","2015-05-07 15:12:05","2015-05-07 15:12:05",2,"1100 Clarenoon St.",0,"(916) 375-7800","(916) 375-7809",95691,"","Washington USD","930 West Acres Rd.","","West Sacramento","CA",95691,502448,3490
5475,"St. Catherine School","Morgan Hill","CA","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"17500 Peak Avenue",0,"(408) 779-9950","(408) 779-9928",95037,"","","","","","","","",3664
5478,"St. Cecilia Catholic School","Tustin","CA","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"1311 Sycamore Ave.",0,"714-544-1533","714-544-0643",92780,"pvanboom@stceciliak8.org","","","","","","","",4854
4456,"Fishburn Avenue Elementary","Maywood","CA","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"5701 Fishburn Ave.",0,"(323) 560-0878","(323) 560-6391",91270,"","","","","","","","",3888
6250,"Providence High School","Burbank","CA","2015-10-07 15:53:06","2015-10-07 15:53:06",1,"511 South Buena Vista St",0,"818 -846-8141 X 14304","818 - 843 - 8421",91505,"David.Rufus@providencehigh.org ","Providence High School ","511.South Buena Vista St","","Burbank","CA",91505,"DR100715",""
4460,"Foothill Country Day School","Claremont","CA","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"1035 W. Harrison Ave.",0,"(909) 626-5681","(909) 625-4251",91711,"mconroy@webb.org","","","","","","","",1715
4461,"Foothill High School","Pleasanton","CA","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"4375 Foothill Rd.",0,"(925) 461-6600","(925) 461-6633",94588,"mhailey@pleasanton.k12.ca.us","Pleasanton USD","4750 First Street","","Pleasanton","CA","94577-7498",100456,1377
4462,"Foothill Ranch Elementary","Foothill Ranch","CA","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"1 Torino",0,"(949)470-4885","(949) 586-9982",92610,"grossa@svusd.org","Saddleback Valley USD","25631 Peter A. Hartman Way","","Mission Viejo","CA",92691,"F83R0996",4301
4720,"Jensen Ranch","Castro Valley","CA","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"20001 Carson Lane",0,"510-537-6365","",94552,"mrusk@cv.k12.ca.us","Jensen Ranch School","20001 Carson Lane","","Castro Valley","CA",94552,"",4595
4721,"Jensen Ranch","Castro Valley","CA","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"20001 Carson Lane",0,"510-537-6365","510-728-9853",94552,"mrusk@cv.k12.ca.us","","","","","","","",4453
6001,"West Elementary School","Hillsborough","CA","2015-05-07 15:12:10","2015-09-08 17:46:21",2,"376 Barbara Way",0,"","",94010,"pmeuser@hcsd.k12.ca.us","Hillsborough SD","300 El Cerrito Ave.","","Hillsborough","CA","94010-6818",26304,3942
4722,"Jensen Ranch School","Castro Valley","CA","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"20001 Carson Lane",0,"(510) 537-6365","(510) 728-9853",94552,"","Castro Valley USD","PO Box 2146","","Castro Valley","CA",94546,280010,2188
6258,"Sacred Heart Academy","Redlands","CA","2015-10-08 21:24:35","2015-10-08 21:24:35",1,"215 S. Eureka Street",0,"909-792-3958","909-792-7292",92373,"kseter@sbdiocese.org","","","","","","","",""
4211,"Canyon Heights Academy","Campbell","CA","2015-05-07 15:11:58","2015-09-08 17:56:04",1,"775 Waldo Rd.",0,"408-370-6727 ext. 13","408-370-7147",95008,"charr@chamail.net","","775 Waldo Rd.","Campbell","Campbell","CA",95008,"",4593
4723,"Joaquin Miller Middle School","San Jose","CA","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"6151 Rainbow Drive",0,"(408) 252-3755","(408) 255-5269",95129,"","Cupertino USD","10301 Vista Drive","","Cupertino","CA",95014,"PO4-01153",2220
6003,"West Hillsborough Elementary","Hillsborough","CA","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"376 Barbara Way",0,"650-344-9870","650-340-1630",94010,"pmeuser@hcsd.k12.ca.us","Hillsborough SD","300 El Cerrito Avenue","","Hillsborough","CA","94010-6818",25378,4161
5497,"St. Dorothy School","Glendora","CA","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"215 S. Valley Center",0,"626 335 0772","",91741,"c.morgan@stdorothyschool.com","Christina Morgan","260 Cimmeron Trail","","Glendora","CA",91741,"",4734
6265,"Saint James School","Davis","CA","2015-10-11 00:43:30","2015-10-11 00:43:30",1,"1215 B Street",0,"530-756-3946","530-753-9765",95616,"kmichals@sjsdavis.com","Darrin Greer","1215 B Street","","Davis","CA",95616,"",""
4218,"Carnelian Elementary","Alta Loma","CA","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"7105 Carnelian",0,"(909) 484-5010","(909) 484-5015",91701,"","Alta Loma SD","9340 Baseline Rd.","","Alta Loma","CA",91701,"040921",3192
5754,"St. Perpetua","Lafayette","CA","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"3445 Hamlin Road",0,"925-284-1640","",94549,"lsanders@csdo.org","Lisa Sanders","3445 Hamlin Road","","Lafayette","CA",94549,"Math111208",4497
5243,"Rosary High School","Fullerton","CA","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"1340 N. Acacia Ave.",0,"(714) 879-6302","(714) 879-6302",92831,"","","","","","","","",3767
4732,"John Muir Middle School","San Jose","CA","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"1260 Branham Lane",0,"(408) 535-6281","(408) 535-2319",95118,"","","","","","","","",3532
6268,"St. Cornelius Catholic School","Richmond","CA","2015-10-12 15:43:01","2015-10-12 15:43:01",1,"201-28th Street",0,"510-232-3326","510-232-4071",94804,"smoradi@csdo.org","","","","","","","",""
4478,"Fresno Christian School","Fresno","CA","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"7280 N. Cedar",0,"(559) 297-9464","(559) 299-1051",93720,"","","","","","","",3882,2449
5504,"St. Edward the Confessor Parish School","Dana Point","CA","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"33866 Calle La Primavera",0,9494961241,"",92629,"auy@stedward.com","Catherine Muzzy","33866 Calle La Primavera","","Dana Point","CA",92629,"5-8 Math Enrichment",4989
4226,"Caryn Elementary School","Alta Loma","CA","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"6290 Sierra Crest View Loop",0,"(909) 941-9551","(909) 989-3997",91737,"","","","","","","","",3285
5509,"St. Elizabeth Ann Seton","Elk Grove","CA","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"9539 Racquet Ct.",0,"(916) 684-7903","(916) 684-4064",95758,"","","","","","","","",3709
4487,"Gardenhill Elementary","La Mirada","CA","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"14607 E. Gardenhill Dr",0,"562-944-6128","562-944-8188","CA","lclock@nlmusd.k12.ca.us","","","","","CA","","",4574
4488,"Gardenhill Elementary","LaMirada","CA","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"14607 E. Gardenhill Dr.",0,"(562) 944-6128","(562) 944-8188",90604,"","","","","","","","",4036
4745,"Junipero Serra High School","Gardena","CA","2015-05-07 15:12:02","2015-05-07 15:12:02",1,"14830 Van Ness Ave.",0,"(310) 324-6675","(310) 352-4953",90249,"mmccann@la-serrahs.org","","","","","","","",4222
4747,"Katella High School","Anaheim","CA","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"2200 East Wagner Ave.",0,"(714) 999-3621","(714) 535-3991",92806,"","","","","","","","",3455
4241,"Cecil Avenue Middle School","Delano","CA","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"1430 Norwalk",0,"(661) 721-5030","(661) 720-2722",93215,"","","","","","","","061713",3822
5780,"St. Rose of Lima Catholic School","Simi Valley","CA","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"1325 Royal Ave",0,"805-526-5304","",93065,"marcianogueira@srls.org","","","","","","","",4785
4758,"Kerman High School","Kerman","CA","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"205 South First Street",0,"(559) 842-2500","(559) 842-4229",93630,"","Kerman USD","151 S. First Street","","Kerman","CA",93630,60290,3661
5016,"Notre Dame","Marysville","CA","2015-05-07 15:12:04","2015-05-07 15:12:04",1,"715 C. Street",0,"(530) 743-4484","(530) 743-4485",95901,"","","","","","","","",4102
4762,"Killian Elementary","Rowland Heights","CA","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"19100 E. Killian St.",0,"(626) 964-6409","",91748,"","","","","","","","",3417
4252,"Chadbourne School","Fremont","CA","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"801 Plymouth Ave.",0,"(510) 656-5242","(510) 656-6026",94539,"hsknutson@comcast.net","Susan Knutson","1145 Saguare Common","","Fremont","CA",94539,"",3803
6302,"St. Christopher School","San Jose ","CA","2015-10-21 19:46:24","2015-10-21 19:46:24",1,"2278 Booksin Avenue",0,"408-723-7223","408-978-5458",95125,"afederwisch@stchris.us","","","","","","","",""
5024,"Notre Dame High School","Salinas","CA","2015-05-07 15:12:04","2015-05-07 15:12:04",1,"455 Palma Drive",0,8317511850,8313728055,93901,"bcampbell@notredamesalinas.org","","","","","","","",5005
5025,"Notre Dame High School","Salinas","CA","2015-05-07 15:12:04","2015-05-07 15:12:04",1,"455 Palma Drive",0,"831-751-1850","831-757-5749",93901,"bcampbell@notredamesalinas.org","Iris Edwards","Business Manager",4961,"455 Palma Drive","Salinas","CA",93901,17941
5282,"Saint Frances Cabrini","San Jose","CA","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"15325 Woodard Rd.",0,"(408) 377-6545","(408) 377-8491",95124,"","","","","","","","",3552
4515,"Granite Hills High School","El Cajon","CA","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"1719 E Madison Ave.",0,"(619) 593-5500","",92019,"","Grossmont UHSD","PO Box 1043","","La Mesa","CA","91944-1043","04-05617",3311
4260,"Charles Evans Hughes Middle School","Long Beach","CA","2015-05-07 15:11:59","2015-05-07 15:11:59",2,"3846 California Ave.",0,"(562) 595-0831","(562) 595-9221",90807,"","","","","","","","",732
5540,"St. Gabriel School","San Francisco","CA","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"2550 41st Ave.",0,"(415) 566-0314","",94116,"stgab5b@stgabrielsf.com","St. Gabriel School","2550 41st ave","","San Francisco","CA",94116,"",3881
5285,"Saint Hilary School","Tiburon","CA","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"765 Hilary Dr.",0,"(415) 435-2224","(415) 435-5895",94920,"","","","","","","","",3652
5542,"St. Genevieve School","Panorama City","CA","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"14024 Community St.",0,"(818) 892-3802","(818) 893-8143",91402,"lmorales@spartansonline.org","","","","","","","",3948
5288,"Saint Mary's College High School","Berkeley","CA","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"1294 Albina Ave.",0,"(510) 526-9242","(510) 559-6277",94706,"","","","","","","","",4094
5036,"Oak Grove School","San Jose","CA","2015-05-07 15:12:04","2015-05-07 15:12:04",2,"285 Blossom Hill Rd.",0,"(408) 347-6563","(403) 347-6515",95123,"","","","","","","","",3727
5042,"Oakdale Heights Elementary","Oroville","CA","2015-05-07 15:12:04","2015-05-07 15:12:04",2,"2255 Las Plumas Ave.",0,"(530) 532-3004","(530) 532-3044",95966,"","Oroville City Elementary SD","2795 Yard Street","","Oroville","Ca",95966,2260609,3788
5556,"St. Ignatius","Sacramento","CA","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"3245 Arden Way",0,"(916) 488-3907","(916) 488-0569",95825,"","","","","","","","",3986
5558,"St. Isidore Catholic School","Yuba City","CA","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"200 Clark Ave.",0,"(530) 673-2217","(530) 673-3673",95991,"","","","","","","",529875,4199
5047,"Ocean Air School","San Diego","CA","2015-05-07 15:12:04","2015-05-07 15:12:04",2,"11444 Canter Heights Dr.",0,"(858) 481-4040","",92130,"","Del Mar USD","225 Ninth St.","","Del Mar","CA","92014-2716",901334,4196
5305,"San Joaquin Memorial High School","Fresno","CA","2015-05-07 15:12:06","2015-05-07 15:12:06",1,"1406 N. Fresno St",0,5592689251,5592681351,93703,"soneill@sjmhs.org","San Joaquin Memorial","1406 N. Fresno St","","Fresno","CA",93703,8488,4879
5568,"St. Jerome School","El Cerrito","CA","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"320 San Carlos Ave.",0,"(510) 525-9484","(510) 525-5227",94530,"","","","","","","","",4111
