school_id,school_name,league_id,school_contact,school_phone,school_fax,school_email,billing_name,old_school_id
6116,Bogota Jr/Sr High School,2,0,201-441-4808,201-441-4849,jfrey@bogotaboe.com,Bogota Jr/Sr High School,
6118,Chesterton High School,2,0,2199833730,,tberry@duneland.k12.in.us,Chesterton HS - Math Dept,
6119,Honey Creek MS,2,0,8124624372,8124624367,rjf@vigoschools.org,Honey Creek MS,
6120,Carmel Catholic High School,1,0,8475663426,8475668465,jtitterton@carmelhs.org,Carmel Catholic High School,
6121,Hamilton Southeastern High School,2,0,317-594-4190,317-594-4199,njackson@hse.k12.in.us,Hamilton Southeastern High School,
6122,Hoover High School,2,0,205-439-1200,205-439-1201,pkustos@hoover.k12.al.us,Paul Kustos,
6123,TallulahFalls School,2015,0,Linda Harris,706 754 0400,30573,linda.harris@tallulahfalls.org,Discover Card
6124,St. Thomas More Catholic,1,0,919 929 1546,,cnousak@stmcsnc.org,St. Thomas More,1516LS
6125,Saint Thomas Aquinas High School,1,0,954-581-0700,,Danny.hoang@aquinas-sat.org,2801 sw 12 street,
6126,Mahomet-Seymour High School,1,0,217-586-4962,217-586-6844,epotter@ms.k12.il.us,Mahomet-Seymour High School,
6127,The Masters School,2,0,914-419-7991,,john.chiodo@mastersny.org,John P Chiodo,
6128,Infant of Prague Catholic School,1,0,9104551300,,friars1@ec.rr.com,Alicia Brindel,
6129,St. Ignatius,1,0,2513425442,2513440944,kilborn@stignatius.org,Saint Ignatius,
6130,Spain Park High School,2,0,2054391400,,ssandlin@hoover.k12.al.us,Spain Park High School,
6131,Lima Central Catholic HS,1,0,419.204.7001,,tthompson@apps.lcchs.edu,Trudy THompson,
6132,Sewickley Academy,2,0,4127412230,,tperdziola@sewickley.org,Sewickley Academy,
6133,Hales Corners Elementary,2,0,414-525-8898,,croth@whitnall.com,Rene Freyer,
6134,Walsingham Academy Lower School,1,0,757-229-2642,,kbanfield@walsingham.org,Kathy Banfield,
6135,Our Lady of Perpetual Help ,1,0,410-744-4251,,fhahner@olphschool.org,Victor J. Pellechia,
6136,Saint George's School,2,0,509-464-8803,,shane.kangas@sgs.org,Saint George's School,
6137,Maternity of Mary-St. Andrew Catholic School,1,0,6515877467,,sonneke@mmsachool.org,Martha Hyde,
6138,Butterworth Elementary,2,0,309-743-1604,,arumler@molineschools.org,Chris Lensing,
6139,Braelinn Elementary,2,0,7706315410,7706315410,buffington.donna@mail.fcboe.org,Donna Buffington,
6140,Chilton Middle School,2,0,920-849-8109,,tiegsk@chilton.k12.wi.us,Chilton Middle School,
6141,St. Louis School,1,0,410-531-6664,410-531-6690,dwhatley@stlouisparish.org,Terry Weiss,
6142,St Rita School,1,0,9722393203,,krobbs@strita.net,St. Rita School,
6143,St. Gregory the Great,1,0,954-473-8169 ,954-472-1638,kfitzpatrick@saintgreg.org,St. Gregory the Great ,
6144,Rock creek,2,0,503-533-1875,,sandhya.purumandla@gmail.com,Madhukar purumandla,
6145,Christ the King Catholic School,1,0,214 365-1234,214 365-1236,kdow@cks.org,Christ the King Catholic School,
6146,Overbrook School,1,0,(615)292-5134,(615)783-0560,donlond@overbrook.edu,Sister Mary Gertrude,
6147,Underwood School District #550,2,0,2188266101,,dwoodman@underwood.k12.mn.us,Dean Woodman,
6149,St. Teresa's Academy,1,0,8165010011 ext. 311,8165230232,awhite@stteresasacademy.org,Ashley White,
6150,Convent of the Sacred Heart,1,0,2127224745,,tlerch@cshnyc.org,,
6151,St. Ann Catholic School,1,0,561-832-3676,561-832-1791,tnewkirk@saswpb.org,St. Ann Catholic School,
6152,Pinecrest Academy,1,0,7708884477,,mnevarez@pinecrestacademy.org,Melissa Nevarez,
6153,Saint Brigid School,1,0,207-797-7073,207-797-7078,Michael.Healy@portlanddiocese.org,Saint Brigid School,
6154,t,1,0,t,t,t,t,
6155,Lakota West,2,0,513 874 5699,,tina.green@lakotaonline.com,Lakota West,
6156,Mercy High School,1,0,4025539424,4025530394,howee@mercyhigh.org,Mercy High School,
6157,Gilmour Academy,2,0,4406844586,,gajdal@gilmour.org,Kathy Rini,
6158,Holy Redeemer,1,0,3019423701,3019424981,l.capobianco@hrs-ken.org,Holy Redeemer,
6159,Our Lady of Perpetual Help Catholic School,1,0,9017531181,9017541475,pwyckoff@olphgermantown.org,Patricia Wyckoff,
6161,RBC,1,0,732 492 6629,732 483 1828,mhmolitor@aol.com,ATTN: Dr. M.,
6162,Mount Saint Mary Academy,1,0,908-757-0108,908-756-5751,smuratore@mountsaintmary.org,Mount Saint Mary Academy,
6163,Riverglades,2,0,754-322-8200,754-322-8240,joy.kertes@browardschools.com,Riverglades Elementary,
6164,Saint Bridget of Kildare,1,0,4408861468,4408865121,tnorton@stbridget-parma.com,Sharon Messina,
6165,Bishop Flaget,1,0,(740)774-2970,(740)774-2998,lcorcora@cdeducation.org,Gayle Alberta,
6166,St. Isidore School,1,0,2155366052,2155368647,coconnor@stisidoreschool.com,St. Isidore School,
6167,St. Francis Xavier ,1,0,231-347-3651,231-348-6475,bcarlson@petoskeysfx.org,St. Francis Xavier School,
6168,Lincoln Middle School,2,0,618 656 0485,,gholland@ecusd7.org,Steve Stuart,
6169,University of Detroit Jesuit,1,0,313 8625400,,carol.coury@uofdjesuit.org,,
6170,St. Isidore,1,0,2155366052,2155364137,izzybiz@comcast.net,Craig Fraser,
6171,St. Catherine of Siena,1,0,303-477-8035,,sbarnard@stcatsden.org,Stephanie Barnard,
6172,St. Francis of Assisi School,1,0,(515)457-7167,(515)440-1042,slarson@saintfrancisschool.org,Stephanie Larson,
6173,Our Lady of Perpetual Help,1,0,661-259-1141,661-259-8254,principal@olphsc.org,Mrs. Sharon Krahl,
6174,St. John the Baptist Catholic  School ,1,0,1 707 224 8388,1 707 224 0236,llee@sjtbcschool.org ,St John th Baptist Catholic School,
6207,Iona Preparatory School,1,0,(914) 632-0714,(914) 632-9760,jhenry@ionaprep.org,Jim Henry,
6208,Cathedral Academy,1,0,203 366-6500,,bridbernard@aol.com,,
6209,Northside Christian Academy,2,0,704-596-4074 x2413,,melanie.moore@northsidecharlotte.com,Northside Christian Academy,
6210,Gesu Catholic School,1,0,2169320620,,mgessner@gesu.com,Vicki Giancola,
6211,Cardinal John Foley Regional Catholic School,1,0,610-446-4608,,kboyle@cardinalfoley.org,Kathy Boyle,
6212,St. Hugo of the Hills,1,0,(248) 642-6131,(248) 642-4457,carol.leahy@sthugoschool.org,Sister Margaret VanVelzen,
6213,Holy Family Catholic School,1,0,407-876-9344,407-876-8775,shametz@hfcschool.com,Fifi Westbrook,
6214,The Parish School at St. Edward the Confessor,1,0,949-496-1241 x1222,949-496-1819,nloungarikis@stedschool.org,The Parish School at St. Edward the Confessor,
6215,Mary of Nazareth,1,0,301-219-3678,,vposner@maryofnazareth.org,Mike Friel,
6216,St. Catherine of Siena School,1,0,973-239-6968,,c.mcelroy@scs-school-cedargrovenj.org,,
6217,Sacred Heart School,1,0,209-634-7787,209-634-0156,aroe@shsturlock.org,,
6218,Rapid City Catholic School System,1,0,6053438484,6053431315,jachbach@rccss.org,Joanne Achbach,
6219,Hopkins Junior High,2,0,5106563500,,ebirbeck@fremont.k12.ca.us,Hopkins,
6220,Mission College Preparatory Catholic High School,1,0,8055432131,,scrow@missionprep.org,Mission College Preparatory Catholic High School,
6221,St. Mary Elementary,1,0,7326710129,,dzibrin@stmaryes.org,Donna Zibrin,
6222,All Saints Catholic School,1,0,302-995-2231,302-993-0767,pattix@ascsde.org,,
6223,All Saints Catholic School,1,0,302-995-2231,302-993-0767,pattix@ascsde.org,,
6224,St. Patrick,1,0,352-376-9898,352-371-6177,veilleux@stpatrickschoolgnv.org,Glenda Nolan,
6225,Christ the King,1,0,5099466158,,reid.peterson@pnnl.gov,Suzanne Russcher,
6226,Saint Rose Academy,1,0,205-933-0549,205-933-0591,jarndt@saintroseacademyop.com,John Arndt,
6227,Bert Raney/YME,2,0,320-564-4082,,ehalverson@isd2190.org,Yellow Medicine East,
6228,Immaculate Conception,1,0,410-398-2636,410-398-1190,mlkelso@icschoolweb.org,Immaculate Conception,
6229,Notre Dame Prep Marist Academy,1,0,248-373-5371,,jdrake@ndpma.org,,
6230,St. Joseph the Worker,1,0,818 341.6616,8183411102,www.saintjosephtheworkerschool.net,St. Joseph the Worker School,
6231,St. Joseph Catholic School,1,0,(770) 428-3328,(770) 424-2960,jramsey@stjosephschool.org,St. Joseph Catholic School,
6232,Saint Thomas The Apostle Catholic School,1,0,305-661-8591,305-661-2181,aanovo@stamiami.org,St. Thomas the Apostle,
6233,St. John the Evangelist,1,0,4047674312,404-767-0359,jrast@sjecs.net,St. John the Evangelist School,
6234,St. Gerard Catholic School,1,0,517-321-6126,517-323-8046,mfelts@stgerard.org,St. Gerard Catholic School,12146
6235,St. Mark Catholic School,1,0,703-281-9103,,mmoore@stmark.org,St. Mark Catholic School,
6236,Holy Cross & St. Mary's HS,1,0,575-526-2517,575-524-0544,kprice@lascrucescatholicschool.com,,
6237,Little Flower School,1,0,7753232931,7753232997,colts@littleflowerschoolnv.org,Little Flower School,
6238,Assumption Academy,1,0,440-526-4877,440=526-3752,marilou.silvestro@leeca.org,,
6239,St. Joseph Academy,1,0,201-487-8641,,ejakowenko@stjosephbogota.org,,
6240,St. Teresa of Avila,1,0,513-471-4530,513-471-1254,morris_d@stteresa.net,,
6241,Saddle River Day School,2,0,201-327-4050,301-327-6161,dangrick@saddleriverday.org,Deirdre Angrick,
6242,St. Francis de Sales,1,0,713-774-4447,,vos@sfdsschool.org,St. Francis de Sales ,
6243,St. Francis of Assisi,1,0,9013887321,,jennifer.mcbride@sfawolves.org,Jennifer McBride,
6244,Saint John Vianney High School,1,0,732-739-0800,,smith@sjvhs.com,Judith Smith,
6245,Our Lady of the Elms,2015,1290,Jennifer Milam,3308647210,44313,jmilam@theelms.org,
6246,Marion High School,2,0,765-664-9051 x2115,765-651-2032,dporter@marion.k12.in.us,Donna Barnes,
6247,Saint Joseph's School (Shelton,2015,430,Stephanie Stasiak,12039244669,6484,sstasiak@diobptedu.org,43006484
6248,St. Matthew's School,1,0,7574202455,7574204880,lgoldberg@smsvb.net,Louis Goldberg,
6249,Saint Peter Marian CC Jr. Sr. HS,1,0,508-852-5555,508-852-7238,amidonc@spmguardians.org,Cindy Randall,
6250,Providence High School,1,0,818 -846-8141 X 14304,818 - 843 - 8421,David.Rufus@providencehigh.org ,Providence High School ,
6251,St. Luke Catholic School,1,0,561-965-8190,,dbacchus@stlukeparish.com,Lukas Iwanski,
6252,St. Francis of Assisi Catholic School,1,0,5413824701,,cfrost@saintfrancisschool.net,Cheryl Frost,
6253,test,1,0,t,t,t,t,
6254,St. Therese School,1,0,312-326-2837,312-326-6068,chang@sttheresechicago.org,,
6255,St. Mary,1,0,440-322-2808,440-322-1423,amplutasms@yahoo.com,,
6256,Holy Wisdom Academy,1,0,414-383-3453,414-672-2645,zbikowskia@archmil.org,Beth Eichmann,
6257,St. Charles,1,0,(509) 327-9575,(509) 325-9553,amcnitt@dioceseofspokane.org,Andrea McNitt,
6258,Sacred Heart Academy,1,0,909-792-3958,909-792-7292,kseter@sbdiocese.org,,
6259,Holy Name of Jesus,1,0,763-473-3675,,lbest@hnoj.org,Martha Laurent,
6260,Delone Catholic High School,1,0,(717) 637-5969,(717) 637-0442,csneeringer@delonecatholic.org,Delone Catholic High School Math Department,
6261,Talahi Community School,2,0,Haehn,320-529-4339,320-251-7551,Michelle Bestgen,
6262,Kennedy Community School,2,0,3203637791,320-529-4336,jodie.kragness@isd742.org,Michelle Bestgen,
6263,Oak Hill Community School,2,0,3202517936,320-529-4313,brenda.martinson@isd742.org,Michelle Bestgen,
6265,Saint James School,1,0,530-756-3946,530-753-9765,kmichals@sjsdavis.com,Darrin Greer,
6266,Ss. Colman John Neumann,1,0,610-525-3266,,jodi.evert@scjnschool.org,,
6267,St. Aloysius Academy,1,0,610-525-1670,610-525-5140,tgoode@staloysiusacademy.org,,
6268,St. Cornelius Catholic School,1,0,510-232-3326,510-232-4071,smoradi@csdo.org,,
6269,St. Joseph Catholic School,1,0,316-444-2548,316-444-2448,mhaukap@sjost.com,St. Joseph Catholic School,
6270,Valley Catholic Middle School,1,0,503-718-6500,503-718-6520,jney@valleycatholic.org,,
6271,St. Anthony Catholic High School,1,0,210-832-5600,,gpmorin@uiwtx.edu,,
6272,Saint John Paul II,1,0,281 496 1500,,Jkollar@jp2.org,June Kollar,
6273,Holy Family Catholic School,1,0,920-478-3221 x31,,judy.coroneos@holyfamily.info,Holy Family Catholic School,
6274,St. Rose High School,1,0,732-681-2858,732-280-2745,tohalloran@strose.k12.nj.us,St. Rose High School,
6275,All Saints Catholic school,1,0,3029952231,3029930767,pattix@ascsde.org,Mrs. Patricia Attix,
6277,St. Mary of the Mills,1,0,703-539-2607,,conroyjohnm@gmail.com,John M. Conroy,
6279,Barstow Memorial,2,0,802-773-6926,,jxwilson@rnesu.org,Barstow Memorial,
6280,Holy Name High School,1,0,505.753.6371,508.831.1287,maureen.connolly@holyname.net,Pauline Hayward,
6281,Immaculate Heart of Mary,1,0,404-636-4488,404-636-1853,lalexander@ihmschool.org,Immaculate Heart of Mary School,
6282,Saint Bernadette School,1,0,Virginia Cooper,3015935611,20901,www.saintbernadetteschool.org,20901
6283,Sacred Heart Academy,1,0,203-285-2309,,kgniadek@sacredhearthamden.org,,
6284,Seton Catholic School,1,0,330-342-4200,,roppelc@setoncatholicschool.org,,
6285,Tuscarawas Central Catholic,1,0,330-343-3302,,slawless@cdeducation.org,,
6286,Our Lady of Lourdes,1,0,513-347-2660,513-347-2663,kking@lourdes.org,,
6287,St. Edward,1,0,651-295-6668,,dmaschkasteds@hotmail.com,,
6289,St. Pius X / St. Leo School,1,0,402-551-6667,,linda.harrison@spsl.net,,
6291,Saint Joseph Catholic School,1,0,803-254-6736,803-540-1913,krogers@stjosdevine.com,Nancy Sexton,
6292,St. Elizabeth St. Robert,1,0,636-946-6716,,lholbrook@mysesr.org,,
6293,St. Joseph Grade School,1,0,732-349-2355,732-349-1064,fberberian@sjgs.nj.k12us.com,,
6294,Our Lady of Grace,1,0,412-279-6611,412-279-6675,apeterson@olgscott.net,,
6295,Notre Dame Academy,1,0,859-261-4300,,phillipsm@ndapandas.org,Notre Dame Academy,
6296,St. Clement High School,1,0,781-393-5600,781-396-3230,jbergmann@saintclementschool.org,,
6297,Saint Rose School,1,0,615-898-0555,615-890-0977,jvehr@saintrose.org,Saint Rose School - Jodi Vehr,
6298,Mount Nittany Middle School,2,0,814-272-4079,,apc15@scasd.org,,
6299,Mount Nittany Middle School,2,0,814-272-4092,,apc15@scasd.org,,
6300,St. Michael Catholic School,1,0,763-497-3887,763-497-9159,hgallus@stmcatholicschool.org,St. Michael Catholic School,
6301,St.Francis Xavier School,1,0,3307253345,(330) 721-8626,kfronk@sfxmedina.org,St.Francis Xavier School,
6302,St. Christopher School,1,0,408-723-7223,408-978-5458,afederwisch@stchris.us,,
6303,Saratoga Central Catholic High School,1,0,5185877070,,henry@saratogacatholic.org,Saratoga Central Catholic High School,
6304,Most Precious Blood School,1,0,845-778-3028,,djfalco@frontiernet.net,,
6305,Sacred Heart Catholic School,1,0,704-633-2841,704-633-3033,fcardelle@salisburycatholic.org,,
6306,Sacred Heart Catholic School,1,0,704-633-2841,704-633-3033,fcardelle@salisburycatholic.org,,
6307,St. Ursula Villa,1,0,513-871-7218,513-871-0812,j.moormann@stursulavilla.org,St. Ursula Villa,
6308,St. Pius X School,1,0,515-276-1061,,tdoss@stpiusxschool.org,St. Pius X School,
6310,St. Thomas Academy,1,0,541-548-3785,n/a,admin@redmondacademy.com,St. Thomas Academy,
6311,St. Thomas the Apostle,1,0,305-661-8591,,vprieto@stamiami.org,,
6313,St. Michael School,1,0,337-783-1410,337-783-8547,acarlson@stmike.net,St. Michael School,
6314,St. Dorothy School,1,0,610-789-4100,610-789-2008,dmmcmonagle@gmail.com,,
6315,St. John Neumann,1,0,585-288-0580,,amaenza@dor.org,,
6316,St. Lukes School,1,0,401 246-0990,,pnoury@stlukesri.org,St. Lukes School,
6317,Charleston Catholic,1,0,Dorothy Pile,304-342-8415,25301,piledot@yahoo.com,25301
6318,Country Day School of the Sacred Heart,1,0,610-527-3915,,marilyn.wilwol@cdssh.org,Math Dept. Country day School of the Sacred Heart,
6319,St. Peter Catholic School,1,0,608-831-4846,,sspielbauer@stpetermiddleton.org,St. Peter Catholic School,
6321,Saint Joseph High School,1,0,(574) 233-6137,(574) 472-1245,bgoodrich@saintjoehigh.com,Saint Joseph High School,
6322,San Miguel School,1,0,2022328345,2022323987,daguilar@sanmigueldc.org,San Miguel School,
6323,East Lake Academy,1,0,847-247-0035,847-247-1937,jlosch@eastlakeacademy.org,,
6324,St. James School,1,0,207-282-4084,207-286-3693,karen.parenteau@portlanddiocese.org,,
6326,St. Vincent de Paul,1,0,903-577-2655,,kcurran@stvdp.org,,
6327,St. Anne School,1,0,7173946711,7173948628,hudakjo@stannelancaster.org,Suzanne Wood,
6328,John F. Kennedy Catholic School,1,0,330 372 2375,?,?,J.F.K.Catholic School Lower Campus,
6329,St. Edward the Confessor,1,0,516-921-7767,,mhayes@stedwardconfessor.org,Ms. Maddy Hayes,
6330,St. Mary Elementary,1,0,2704421681,2705389057,lclark@smss.org,Lisa Clark,
6331,Notre Dame High School,1,0,304-623-1026,,sguido@notredamewv.org,Notre Dame High School,
6332,St. Peters Middle School,1,0,417-624-5605,417-624-6254,hgardner@jacss.org,Greg Emory,
6333,Mullen High School,1,0,303-761-1764,303-761-0502,skene@mullenhigh.com,Mullen High School,
6334,Saint Paul - Akron,1,0,3307241253,3307241127,mischa@saintpaulakron.org,Saint Paul School,
6335,Saint Agatha,1,0,614-488-9000,,lvalachovic@cdeducation.org,Saint Agatha (math dept) ,
6336,Holy Family School,1,0,330-757-3713,330-757-7648,cdonofrio@youngstowndiocese.org,,
6337,St. Joseph Grade School,1,0,304-522-2644,304-522-2512,snichols@stjosephgs.org,,
6338,Archbishop Riordan H.S.,1,0,415-586-8200,415-587-1310,ovalverde@riordanhs.org,mathematics dept c/o ottilie valverde,
6340,Sacred Heart Catholic School,1,0,608-524-3611,,shs@rucls.net,Sacred Heart Catholic School,
6341,Divine Savior Catholic School,1,0,262-692-2141,,dscs.adubey@gmail.com,Teri Schueller,
6342,St. John Paul II Catholic High School,1,0,256-430-1760,256-430-1766,rgriffin@jp2falcons.org,St. John Paul II Catholic High School,
6344,St. Peter Catholic School,1,0,651-777-3091,,drankin@stpetersnsp.org,,
6345,Providence Heights Alpha School,1,0,412-366-4455,,sforbes@alphaschool.org,,
6346,Frassati Catholic School,1,0,847-487-5600,847-487-5611,cwozniak@frassaticatholicacademy.org,,
6349,St. Agnes,1,0,8592610543,,rmullen@saintagnes.com,Rosemary Mullen,
6351,DWIGHT SCHOOL,2,0,212-724-6360 X243,212-724-2539,bsoares@dwight.edu,Dwight School,
6352,Sacred Heart Academy,1,0,909-793-3958,909-792-7292,kseter@sbdiocese.org,,
6353,St. Stephen Catholic,1,0,(813) 741-9203,,mbradley@sscsfl.org,,
6354,Immaculate Conception High School,1,0,9737447445,,mburke@ichspride.org,Immaculate Conception High School,
6355,Duneland,2,0,2199833730,,hwilliams@duneland.k12.in.us,,
6356,Mother Teresa Regional Catholic School,1,0,610-265-2323,,sabrina.dwinnell@mtcschool.org,Sabrina Dwinnell,
6357,Westwood Elementary,2,0,320-253-1350,320-529-4340,stephen.tax@isd742.org,Michelle Bestgen,
6358,St. Louis School,1,0,5089430257,5089430257,office@saintlouisschoolwebster.org,St. Louis School,
6359,Trinity Academy,1,0,570-462-3927,,kkringe@trinitymatters.com,Trinity Academy c/o Kim Kringe,
6361,St. Thomas more,1,0,6053438484,,achbach@gmail.com,,
6362,Our lady of victory,1,0,248-349-3610,,Ldaigneau@olvnorthville.net,Jenaudetmartin ,
6364,Loyola High School Detroit,1,0,3138612407,3138614718,jhence@loyolahsdetroit.org,Loyola High School Detroit,
6365,St. Louis de Montfort,1,0,7652153603,,kmitsch@sldmfishers.org,,
6366,Christ Our King-Stella Maris School,1,0,8438844721,8439717850,ntezza@coksm.org,Nancy Tezza,
6367,St. Matthew's School,1,0,7574202455,,lgoldberg@smsvb.net,,
6368,Fishers High School,2,0,317-915-4290,,eingwersen@hse.k12.in.us,Fishers High School,
6369,Holy Infant School,1,0,6362270802,,debbi.stlouis@holyinfantschool.org,Deborah St. Louis,
6370,St. Patrick Catholic School,1,0,573-364-1162,,dcopeland@stpatsrolla.org,,
6371,Nashua Catholic Regional Junior High,1,0,6038827011,603-594-8955,tandolina@ncrjhs.net,Nashua Catholic Regional Junior High,
6373,Todd,2,0,9149418300,,cyaeger@briarcliffschools.org,,
6374,Sewickley Academy,2,0,412-741-2230,,tperdziola@sewickley.org,,
6378,Our Lady Of The Rosary,1,0,562-633-6330,,mdeleon@olrwarriors.org,,
6379,Little Flower,1,0,210-732-9207,210-732-3214,lspeck@littleflowerschool.net,Little Flower School,
6380,Little Flower,1,0,210-732-9207,210-732-3214,pmartinez@littleflowerschool.net,Little Flower School,
6381,Lakes Community High School,2,0,8473959335,8478383670,SCOTT.LEVERENTZ@CHSD117.ORG,Scott Leverentz,
6383,St. Jane Frances de Chantal School,1,0,6102538442,,class6a@stjaneschool.com,St. Jane Frances de Chantal School ,
6384,St. Patrick school,1,0,(352)376-9878,,dosaram@yahoo.com,,
6385,St. Joseph Catholic School,1,0,30606,United States,7062079437,,
6386,Smart School,1,0,7189657743,7189657732,smartschool@sschool.com,Net jay,
6387,challenger ,1,408,408 998 2860,,challenger@gmail.com,,
6388,st. John the Apostle Catholic school,1,0,757-821-1100,,mcotton@sjavb.org,Tracey Dooley,
6389,Rydal Elementary School,2,0,2158841308,,lyndsaymorgan@abington.k12.pa.us,,
6390,Birmingham Math Academy,2,0,12054275831,,beijing34@gmail.com,Wei Kong,
6392,Pope John Paul II High School,1,0,6158222375,6158226116,laura.lambert@jp2hs.org,Pope John Paul II High School,
